horizon,fold,iso3,year,y_true,oracle_config,oracle_error,eco_only_error,uniform_error,oracle_is_not_eco,oracle_improvement_over_eco,error_eco_only,error_eco_pol,error_eco_env,error_eco_human,error_full_quad
1,0,AUS,2019,-0.034024957567453384,eco_env,0.04374432247415022,0.050197607195407265,0.04786697378990745,True,0.006453284721257044,0.050197607195407265,0.049275292545719496,0.04374432247415022,0.05215553858689502,0.04396210814736527
1,0,AUS,2020,0.05201368033885956,eco_pol,0.03954902349883804,0.041651863084682515,0.04423719736807958,True,0.0021028395858444723,0.041651863084682515,0.03954902349883804,0.04510055287143797,0.0436905837105128,0.05119396367492656
1,0,AUS,2021,0.025644904002547264,eco_human,0.009110833740582754,0.01196310744278908,0.01143917785109834,True,0.0028522737022063267,0.01196310744278908,0.011543481885148851,0.01227788329202485,0.009110833740582754,0.012300582894946165
1,0,AUS,2022,-0.0047196755185723305,eco_human,0.0007251805375485098,0.003988198067186555,0.003820489588149562,True,0.0032630175296380452,0.003988198067186555,0.0030845584286648227,0.009068090696408626,0.0007251805375485098,0.003686781286036316
1,0,AUT,2019,-0.07172045111656189,eco_pol,0.07788917443515962,0.07956063009011463,0.08024844788638213,True,0.0016714556549550091,0.07956063009011463,0.07788917443515962,0.08129976392236427,0.07962393017545184,0.08286874080882034
1,0,AUT,2020,0.0448828749358654,eco_env,0.04737184045880674,0.05393584677550632,0.05095650405182902,True,0.0065640063166995805,0.05393584677550632,0.056183785481093956,0.04737184045880674,0.04948046946747404,0.04781057807626406
1,0,AUT,2021,0.040955591946840286,eco_env,0.041485109984978924,0.045518781329781,0.044089818164295386,True,0.004033671344802078,0.045518781329781,0.04682229885782309,0.041485109984978924,0.04353558426930597,0.04308731637958794
1,0,AUT,2022,-0.01719151809811592,eco_human,0.0037934745465372285,0.007462510174122474,0.005839499768428975,True,0.0036690356275852452,0.007462510174122474,0.005640763780899238,0.006268437324876561,0.0037934745465372285,0.006032313015709372
1,0,AZE,2019,-0.0498104989528656,full_quad,0.06318922726245137,0.06435050809639244,0.06389430461570234,True,0.0011612808339410696,0.06435050809639244,0.06371382586456235,0.06404806914013761,0.0641698927149679,0.06318922726245137
1,0,AZE,2020,0.05019381269812584,eco_human,0.03696456618798742,0.042691062181442835,0.04210508995802234,True,0.005726495993455413,0.042691062181442835,0.04665685949430725,0.0453342791170607,0.03696456618798742,0.0388786828093135
