timestamp,goldstein_score_mean,avg_tone_mean,event_count_total,verbal_coop_count,material_coop_count,verbal_conflict_count,material_conflict_count,protest_count,country_iso3,conflict_cooperation_ratio,conflict_intensity_pct
2023-05-14,,,0,0,0,0,0,0,IND,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,IND,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,IND,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,IND,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,IND,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,IND,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,IND,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,IND,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,IND,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,IND,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,IND,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,IND,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,IND,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,IND,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,IND,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,IND,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,IND,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,IND,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,IND,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,IND,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,IND,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,IND,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,IND,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,IND,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,IND,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,IND,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,IND,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,IND,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,IND,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,IND,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,IND,1.0,0.0
2023-12-17,-5.0,0.0,1,0,0,1,0,0,IND,2.0,0.9999900000999989
2023-12-24,,,0,0,0,0,0,0,IND,1.0,0.0
2023-12-31,7.0,-7.64331210191083,1,1,0,0,0,0,IND,0.5,0.0
2024-01-07,0.27844969566774075,-1.36835183076179,71,43,6,13,9,0,IND,0.46,0.3098591112874491
2024-01-14,2.3233791585174073,0.3629573082883589,162,125,12,14,11,3,IND,0.18840579710144928,0.15432097812833467
2024-01-07,0.8159869281045754,-0.857166201466336,36,10,8,1,17,0,IRL,1.0,0.49999986111114963
2024-01-14,-2.3646825396825397,-1.6659709483909364,22,12,0,3,7,2,IRL,0.8461538461538461,0.4545452479339782
2023-01-15,-9.2,-7.07317073170732,2,0,0,0,2,0,IRN,3.0,0.9999950000249999
2023-01-22,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,IRN,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,IRN,1.0,0.0
2024-01-07,-3.3985903996471913,-6.252731235303966,189,84,13,36,56,2,IRN,0.9489795918367347,0.48677246101733007
2024-01-14,-0.19903448863076195,-4.63490338914354,119,47,20,27,25,1,IRN,0.7794117647058824,0.43697475319539886
2023-01-08,-9.5,-5.49338758901323,1,0,0,0,1,0,IRQ,2.0,0.9999900000999989
2023-01-15,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-01-22,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,IRQ,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,IRQ,1.0,0.0
2024-01-07,-3.0244180672268905,-4.966431501942197,93,48,4,9,32,0,IRQ,0.7924528301886793,0.4408601676494443
2024-01-14,-3.715,-5.825643903957408,19,8,0,2,9,0,IRQ,1.3333333333333333,0.5789470637120717
2023-01-08,5.2,0.0,2,2,0,0,0,0,ISR,0.3333333333333333,0.0
2023-01-15,2.875,-6.01078008218593,3,3,0,0,0,0,ISR,0.25,0.0
2023-01-22,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-12-10,-5.733333333333333,-7.649139624002923,6,1,2,0,3,0,ISR,1.0,0.4999991666680556
2023-12-17,-0.16666666666666666,-5.134564297728459,4,2,1,0,1,0,ISR,0.5,0.24999937500156252
2023-12-24,,,0,0,0,0,0,0,ISR,1.0,0.0
2023-12-31,3.25,-5.561259563723627,6,6,0,0,0,0,ISR,0.14285714285714285,0.0
2024-01-07,-3.759434474794241,-6.151083692606391,812,293,63,185,271,7,ISR,1.280112044817927,0.5615763477638381
2024-01-14,-2.1180106175365525,-6.033424534254604,895,425,51,165,254,11,ISR,0.8805031446540881,0.46815641935020763
2023-01-15,0.0,-0.77821011673152,1,1,0,0,0,0,ITA,0.5,0.0
2023-01-22,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-12-10,-7.2,-3.77002827521207,2,0,0,0,2,0,ITA,3.0,0.9999950000249999
2023-12-17,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,ITA,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,ITA,1.0,0.0
2024-01-07,0.6617687074829931,-1.395765327206598,58,30,8,13,7,0,ITA,0.5384615384615384,0.3448275267538747
2024-01-14,1.31031149301826,-1.4894561431629694,60,31,12,7,10,0,ITA,0.4090909090909091,0.28333328611111896
2024-01-07,0.4,-4.180499658172268,10,5,2,1,2,0,JAM,0.5,0.2999997000003
2024-01-14,0.6636363636363636,3.10175323954061,17,12,3,2,0,0,JAM,0.1875,0.11764698961941787
2024-01-07,-2.036412872841444,-6.498220749325584,91,54,13,9,15,0,JOR,0.36764705882352944,0.2637362347542599
2024-01-14,0.40541794738418374,-3.758188722607169,105,80,11,7,7,0,JOR,0.16304347826086957,0.13333332063492184
2023-01-01,3.4,0.0,2,2,0,0,0,0,JPN,0.3333333333333333,0.0
2023-01-08,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-01-15,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-01-22,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-12-10,-7.2,-3.77002827521207,2,0,0,0,2,0,JPN,3.0,0.9999950000249999
2023-12-17,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,JPN,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,JPN,1.0,0.0
2024-01-07,2.014188124882098,-2.8776578306012675,101,58,21,16,6,0,JPN,0.2875,0.21782176061170685
2024-01-14,2.3546825396825395,-0.11916920498072907,73,48,13,7,5,0,JPN,0.20967741935483872,0.16438353912554257
2024-01-07,5.733333333333333,-1.2745765856618967,11,7,4,0,0,0,KAZ,0.08333333333333333,0.0
2024-01-07,-2.7,-2.768020480588817,6,2,0,3,1,0,KEN,1.6666666666666667,0.6666655555574075
2024-01-14,2.135,1.88630279373966,9,8,0,0,1,0,KEN,0.2222222222222222,0.11111098765445816
2024-01-14,0.4,-7.69230769230769,2,2,0,0,0,0,KGZ,0.3333333333333333,0.0
2023-12-10,3.2,3.93258426966292,4,2,2,0,0,0,KHM,0.2,0.0
2023-12-17,,,0,0,0,0,0,0,KHM,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,KHM,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,KHM,1.0,0.0
2024-01-07,3.2,1.5579904527913075,4,1,2,1,0,0,KHM,0.5,0.24999937500156252
2024-01-14,7.0,0.0,2,2,0,0,0,0,KHM,0.3333333333333333,0.0
2024-01-07,3.4,3.1578947368421,1,1,0,0,0,0,KIR,0.5,0.0
2023-01-08,4.0,-0.50675675675675,1,1,0,0,0,0,KOR,0.5,0.0
2023-01-15,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-01-22,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,KOR,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,KOR,1.0,0.0
2024-01-07,-4.280729166666667,-2.827375373886846,34,4,4,6,20,0,KOR,3.0,0.7647056574395125
2024-01-14,2.4587962962962964,-0.08648829772278883,34,25,8,0,1,0,KOR,0.058823529411764705,0.029411756055365862
2024-01-07,-3.0,-8.42105263157896,2,0,0,2,0,0,KWT,3.0,0.9999950000249999
2024-01-14,0.5,-1.70212765957446,6,3,0,3,0,0,KWT,1.0,0.4999991666680556
2024-01-07,0.4944444444444444,1.6258935814967117,22,21,0,0,1,0,LAO,0.09090909090909091,0.04545452479339782
2024-01-07,-3.056977813852814,-6.3118694479220805,161,53,6,29,73,0,LBN,1.7166666666666666,0.6335403333204762
2024-01-14,-2.9590277777777776,-5.055785986638386,59,27,3,2,27,0,LBN,0.967741935483871,0.4915253404194338
2024-01-07,1.8833333333333333,5.53261080857226,13,13,0,0,0,0,LBR,0.07142857142857142,0.0
2024-01-14,2.106086956521739,0.034156008943536154,33,28,1,0,4,0,LBR,0.16666666666666666,0.1212120844811865
2024-01-14,1.0,0.54495912806539,3,3,0,0,0,0,LBY,0.25,0.0
2024-01-07,1.989285714285714,-0.16764178091331172,16,16,0,0,0,0,LCA,0.058823529411764705,0.0
2024-01-14,-4.0,-3.08988764044944,2,0,0,0,2,0,LCA,3.0,0.9999950000249999
2024-01-14,-0.2633333333333333,-4.991428452764464,31,11,5,10,5,1,LKA,0.9411764705882353,0.4838708116545769
2024-01-14,4.054545454545455,-2.310783219685484,11,11,0,0,0,0,LTU,0.08333333333333333,0.0
